"REPORTER","Reporter Country","PARTNER","Partner Country","COM_H3","Commodity","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"PRY","Paraguay","BRA","Brazil","8804","8804: Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.","2","Method used","2017","2017",3,,
"PRY","Paraguay","BRA","Brazil","8804","8804: Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","8804","8804: Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","8903","8903: Yachts and other vessels for pleasure or sports; rowing boats and canoes.","2","Method used","2015","2015",5,,
"PRY","Paraguay","BRA","Brazil","8903","8903: Yachts and other vessels for pleasure or sports; rowing boats and canoes.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","8903","8903: Yachts and other vessels for pleasure or sports; rowing boats and canoes.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","8903","8903: Yachts and other vessels for pleasure or sports; rowing boats and canoes.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","8903","8903: Yachts and other vessels for pleasure or sports; rowing boats and canoes.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9002","9002: Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9002","9002: Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9002","9002: Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9002","9002: Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9002","9002: Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9006","9006: Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 85.39.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9006","9006: Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 85.39.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9006","9006: Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 85.39.","2","Method used","2017","2017",3,,
"PRY","Paraguay","BRA","Brazil","9006","9006: Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 85.39.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9006","9006: Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 85.39.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9007","9007: Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9007","9007: Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","9007","9007: Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","9007","9007: Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","9007","9007: Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9010","9010: Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes; projection screens.","2","Method used","2015","2015",5,,
"PRY","Paraguay","BRA","Brazil","9010","9010: Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes; projection screens.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","9010","9010: Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes; projection screens.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","9010","9010: Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes; projection screens.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","9010","9010: Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes; projection screens.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9011","9011: Compound optical microscopes, including those for photomicrography, cinephotomicrography or microprojection.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9011","9011: Compound optical microscopes, including those for photomicrography, cinephotomicrography or microprojection.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9011","9011: Compound optical microscopes, including those for photomicrography, cinephotomicrography or microprojection.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9011","9011: Compound optical microscopes, including those for photomicrography, cinephotomicrography or microprojection.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9011","9011: Compound optical microscopes, including those for photomicrography, cinephotomicrography or microprojection.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9016","9016: Balances of a sensitivity of 5 cg or better, with or without weights.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9016","9016: Balances of a sensitivity of 5 cg or better, with or without weights.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9016","9016: Balances of a sensitivity of 5 cg or better, with or without weights.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9016","9016: Balances of a sensitivity of 5 cg or better, with or without weights.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9016","9016: Balances of a sensitivity of 5 cg or better, with or without weights.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9017","9017: Drawing, marking-out or mathematical calculating instruments (for example, drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators); instruments for measuring length, for use in the hand (for example, measuring rods","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9017","9017: Drawing, marking-out or mathematical calculating instruments (for example, drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators); instruments for measuring length, for use in the hand (for example, measuring rods","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9017","9017: Drawing, marking-out or mathematical calculating instruments (for example, drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators); instruments for measuring length, for use in the hand (for example, measuring rods","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9017","9017: Drawing, marking-out or mathematical calculating instruments (for example, drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators); instruments for measuring length, for use in the hand (for example, measuring rods","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9017","9017: Drawing, marking-out or mathematical calculating instruments (for example, drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators); instruments for measuring length, for use in the hand (for example, measuring rods","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9022","9022: Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension genera","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9022","9022: Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension genera","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9022","9022: Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension genera","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9022","9022: Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension genera","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9022","9022: Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension genera","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9023","9023: Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9023","9023: Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9023","9023: Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9023","9023: Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9023","9023: Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9024","9024: Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics).","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9024","9024: Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics).","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9024","9024: Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics).","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9024","9024: Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics).","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9024","9024: Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics).","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9025","9025: Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9025","9025: Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9025","9025: Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9025","9025: Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9025","9025: Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9027","9027: Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tens","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9027","9027: Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tens","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9027","9027: Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tens","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9027","9027: Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tens","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9027","9027: Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tens","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9028","9028: Gas, liquid or electricity supply or production meters, including calibrating meters therefor.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9028","9028: Gas, liquid or electricity supply or production meters, including calibrating meters therefor.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9028","9028: Gas, liquid or electricity supply or production meters, including calibrating meters therefor.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9028","9028: Gas, liquid or electricity supply or production meters, including calibrating meters therefor.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9028","9028: Gas, liquid or electricity supply or production meters, including calibrating meters therefor.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9030","9030: Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 90.28; instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9030","9030: Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 90.28; instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9030","9030: Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 90.28; instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9030","9030: Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 90.28; instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9030","9030: Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 90.28; instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9105","9105: Other clocks.","2","Method used","2015","2015",3,,
"PRY","Paraguay","BRA","Brazil","9105","9105: Other clocks.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9105","9105: Other clocks.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9105","9105: Other clocks.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9105","9105: Other clocks.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9113","9113: Watch straps, watch bands and watch bracelets, and parts thereof.","2","Method used","2015","2015",3,,
"PRY","Paraguay","BRA","Brazil","9113","9113: Watch straps, watch bands and watch bracelets, and parts thereof.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9113","9113: Watch straps, watch bands and watch bracelets, and parts thereof.","2","Method used","2017","2017",3,,
"PRY","Paraguay","BRA","Brazil","9113","9113: Watch straps, watch bands and watch bracelets, and parts thereof.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9113","9113: Watch straps, watch bands and watch bracelets, and parts thereof.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9114","9114: Other clock or watch parts.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9114","9114: Other clock or watch parts.","2","Method used","2016","2016",5,,
"PRY","Paraguay","BRA","Brazil","9114","9114: Other clock or watch parts.","2","Method used","2017","2017",5,,
"PRY","Paraguay","BRA","Brazil","9114","9114: Other clock or watch parts.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","9114","9114: Other clock or watch parts.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9206","9206: Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9206","9206: Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9206","9206: Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9206","9206: Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9206","9206: Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9207","9207: Musical instruments, the sound of which is produced, or must be amplified, electrically (for example, organs, guitars, accordions).","2","Method used","2015","2015",4,,
"PRY","Paraguay","BRA","Brazil","9207","9207: Musical instruments, the sound of which is produced, or must be amplified, electrically (for example, organs, guitars, accordions).","2","Method used","2016","2016",4,,
"PRY","Paraguay","BRA","Brazil","9207","9207: Musical instruments, the sound of which is produced, or must be amplified, electrically (for example, organs, guitars, accordions).","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9207","9207: Musical instruments, the sound of which is produced, or must be amplified, electrically (for example, organs, guitars, accordions).","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9207","9207: Musical instruments, the sound of which is produced, or must be amplified, electrically (for example, organs, guitars, accordions).","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9209","9209: Parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments) of musical instruments; metronomes, tuning forks and pitch pipes of all kinds.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9209","9209: Parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments) of musical instruments; metronomes, tuning forks and pitch pipes of all kinds.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9209","9209: Parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments) of musical instruments; metronomes, tuning forks and pitch pipes of all kinds.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9209","9209: Parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments) of musical instruments; metronomes, tuning forks and pitch pipes of all kinds.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9209","9209: Parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments) of musical instruments; metronomes, tuning forks and pitch pipes of all kinds.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9304","9304: Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.","2","Method used","2015","2015",3,,
"PRY","Paraguay","BRA","Brazil","9304","9304: Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9304","9304: Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9304","9304: Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","9304","9304: Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9305","9305: Parts and accessories of articles of headings 93.01 to 93.04.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9305","9305: Parts and accessories of articles of headings 93.01 to 93.04.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9305","9305: Parts and accessories of articles of headings 93.01 to 93.04.","2","Method used","2017","2017",3,,
"PRY","Paraguay","BRA","Brazil","9305","9305: Parts and accessories of articles of headings 93.01 to 93.04.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9305","9305: Parts and accessories of articles of headings 93.01 to 93.04.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9306","9306: Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads.","2","Method used","2015","2015",3,,
"PRY","Paraguay","BRA","Brazil","9306","9306: Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9306","9306: Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9306","9306: Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads.","2","Method used","2018","2018",5,,
"PRY","Paraguay","BRA","Brazil","9306","9306: Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9402","9402: Medical, surgical, dental or veterinary furniture (for example, operating tables, examination tables, hospital beds with mechanical fittings, dentists' chairs); barbers' chairs and similar chairs, having rotating as well as both reclining and elevat","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9402","9402: Medical, surgical, dental or veterinary furniture (for example, operating tables, examination tables, hospital beds with mechanical fittings, dentists' chairs); barbers' chairs and similar chairs, having rotating as well as both reclining and elevat","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9402","9402: Medical, surgical, dental or veterinary furniture (for example, operating tables, examination tables, hospital beds with mechanical fittings, dentists' chairs); barbers' chairs and similar chairs, having rotating as well as both reclining and elevat","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9402","9402: Medical, surgical, dental or veterinary furniture (for example, operating tables, examination tables, hospital beds with mechanical fittings, dentists' chairs); barbers' chairs and similar chairs, having rotating as well as both reclining and elevat","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9402","9402: Medical, surgical, dental or veterinary furniture (for example, operating tables, examination tables, hospital beds with mechanical fittings, dentists' chairs); barbers' chairs and similar chairs, having rotating as well as both reclining and elevat","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9406","9406: Prefabricated buildings.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9406","9406: Prefabricated buildings.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9406","9406: Prefabricated buildings.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9406","9406: Prefabricated buildings.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9406","9406: Prefabricated buildings.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9504","9504: Articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9504","9504: Articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9504","9504: Articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9504","9504: Articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9504","9504: Articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9505","9505: Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9505","9505: Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9505","9505: Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9505","9505: Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9505","9505: Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9508","9508: Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses and travelling menageries; travelling theatres.","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9508","9508: Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses and travelling menageries; travelling theatres.","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9508","9508: Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses and travelling menageries; travelling theatres.","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9508","9508: Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses and travelling menageries; travelling theatres.","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9508","9508: Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses and travelling menageries; travelling theatres.","2","Method used","2019","2019",5,,
"PRY","Paraguay","BRA","Brazil","9601","9601: Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by moulding).","2","Method used","2015","2015",2,,
"PRY","Paraguay","BRA","Brazil","9601","9601: Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by moulding).","2","Method used","2016","2016",3,,
"PRY","Paraguay","BRA","Brazil","9601","9601: Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by moulding).","2","Method used","2017","2017",2,,
"PRY","Paraguay","BRA","Brazil","9601","9601: Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by moulding).","2","Method used","2018","2018",2,,
"PRY","Paraguay","BRA","Brazil","9601","9601: Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by moulding).","2","Method used","2019","2019",5,,
